site.id,risk.type,species,season,index.value
N09,Habitat,gazelleThomsons,Dry,0.592415076
N10,Habitat,gazelleThomsons,Dry,1.283421616
N11,Habitat,gazelleThomsons,Dry,0.338989789
N12,Habitat,gazelleThomsons,Dry,0.009355808
N13,Habitat,gazelleThomsons,Dry,0.005232997
O04,Habitat,gazelleThomsons,Dry,0.278758961
O05,Habitat,gazelleThomsons,Dry,2.145155423
O06,Habitat,gazelleThomsons,Dry,41.4922775
O07,Habitat,gazelleThomsons,Dry,6.46479284
O08,Habitat,gazelleThomsons,Dry,52.24308707
O09,Habitat,gazelleThomsons,Dry,67.12131971
O10,Habitat,gazelleThomsons,Dry,23.61396092
O11,Habitat,gazelleThomsons,Dry,0.938909047
O12,Habitat,gazelleThomsons,Dry,0.013258553
O13,Habitat,gazelleThomsons,Dry,0.000202593
P04,Habitat,gazelleThomsons,Dry,0.014200496
P05,Habitat,gazelleThomsons,Dry,0.478514292
P06,Habitat,gazelleThomsons,Dry,4.319226905
P06,Habitat,gazelleThomsons,Dry,4.319226905
P07,Habitat,gazelleThomsons,Dry,19.66463371
P08,Habitat,gazelleThomsons,Dry,3.073384185
P09,Habitat,gazelleThomsons,Dry,2.423272275
P10,Habitat,gazelleThomsons,Dry,0.098638859
P11,Habitat,gazelleThomsons,Dry,0.083887666
P12,Habitat,gazelleThomsons,Dry,0.003517448
P13,Habitat,gazelleThomsons,Dry,7.89E-05
Q05,Habitat,gazelleThomsons,Dry,0.02371727
Q06,Habitat,gazelleThomsons,Dry,0.706043744
Q07,Habitat,gazelleThomsons,Dry,5.835352447
Q08,Habitat,gazelleThomsons,Dry,14.01788526
Q09,Habitat,gazelleThomsons,Dry,1.350290195
Q10,Habitat,gazelleThomsons,Dry,0.039285222
Q11,Habitat,gazelleThomsons,Dry,0.001483942
Q12,Habitat,gazelleThomsons,Dry,0.00023505
Q13,Habitat,gazelleThomsons,Dry,1.06E-05
R05,Habitat,gazelleThomsons,Dry,0.002042121
R06,Habitat,gazelleThomsons,Dry,0.031848777
R07,Habitat,gazelleThomsons,Dry,1.086183434
R08,Habitat,gazelleThomsons,Dry,8.937030712
R09,Habitat,gazelleThomsons,Dry,10.65944794
R10,Habitat,gazelleThomsons,Dry,0.298159108
R11,Habitat,gazelleThomsons,Dry,0.007027656
R12,Habitat,gazelleThomsons,Dry,0.000123797
R13,Habitat,gazelleThomsons,Dry,2.92E-06
S07,Habitat,gazelleThomsons,Dry,0.051257698
S08,Habitat,gazelleThomsons,Dry,1.759641157
S09,Habitat,gazelleThomsons,Dry,36.43811591
S10,Habitat,gazelleThomsons,Dry,1.042766573
S11,Habitat,gazelleThomsons,Dry,0.029217041
S12,Habitat,gazelleThomsons,Dry,0.000938441
S13,Habitat,gazelleThomsons,Dry,0.000149473
T08,Habitat,gazelleThomsons,Dry,0.553500097
T09,Habitat,gazelleThomsons,Dry,23.30402854
T10,Habitat,gazelleThomsons,Dry,5.445344515
T11,Habitat,gazelleThomsons,Dry,0.224062865
T12,Habitat,gazelleThomsons,Dry,0.017282092
T13,Habitat,gazelleThomsons,Dry,0.030925471
U09,Habitat,gazelleThomsons,Dry,1.613328371
U10,Habitat,gazelleThomsons,Dry,35.04654165
U11,Habitat,gazelleThomsons,Dry,6.521025983
U12,Habitat,gazelleThomsons,Dry,0.67855979
U13,Habitat,gazelleThomsons,Dry,0.356145397
V10,Habitat,gazelleThomsons,Dry,0.820429779
B03,Habitat,warthog,Wet,0.438665176
B04,Habitat,warthog,Wet,0.932677684
B05,Habitat,warthog,Wet,1.280061873
B06,Habitat,warthog,Wet,0.179842816
B07,Habitat,warthog,Wet,0.203619244
B08,Habitat,warthog,Wet,0.337726102
C02,Habitat,warthog,Wet,0.685865004
C03,Habitat,warthog,Wet,2.172497898
C04,Habitat,warthog,Wet,0.792837484
C05,Habitat,warthog,Wet,0.328765892
C06,Habitat,warthog,Wet,0.209441151
C07,Habitat,warthog,Wet,0.080428165
C08,Habitat,warthog,Wet,0.083128496
C09,Habitat,warthog,Wet,0.221665217
C10,Habitat,warthog,Wet,0.084369267
C11,Habitat,warthog,Wet,0.056940596
C12,Habitat,warthog,Wet,0.953893306
C13,Habitat,warthog,Wet,10.10356054
D02,Habitat,warthog,Wet,4.045529052
D03,Habitat,warthog,Wet,6.623857085
D04,Habitat,warthog,Wet,10.02287974
D05,Habitat,warthog,Wet,3.805101529
D06,Habitat,warthog,Wet,1.670951506
D07,Habitat,warthog,Wet,0.476984255
D08,Habitat,warthog,Wet,0.042652996
D09,Habitat,warthog,Wet,0.027728092
D10,Habitat,warthog,Wet,0.01669773
D11,Habitat,warthog,Wet,0.069890613
D12,Habitat,warthog,Wet,0.789192431
D13,Habitat,warthog,Wet,4.555288698
E01,Habitat,warthog,Wet,10.86336739
E02,Habitat,warthog,Wet,21.70426929
E03,Habitat,warthog,Wet,6.034527527
E04,Habitat,warthog,Wet,4.795326138
E05,Habitat,warthog,Wet,7.050495814
E06,Habitat,warthog,Wet,8.273771099
E07,Habitat,warthog,Wet,0.932806744
E08,Habitat,warthog,Wet,0.136284951
E09,Habitat,warthog,Wet,0.01079837
E10,Habitat,warthog,Wet,0.032584028
E11,Habitat,warthog,Wet,0.212388685
E12,Habitat,warthog,Wet,2.123876203
E13,Habitat,warthog,Wet,3.619353242
F01,Habitat,warthog,Wet,10.72304852
F02,Habitat,warthog,Wet,2.435228394
F03,Habitat,warthog,Wet,0.968281106
F04,Habitat,warthog,Wet,0.766812596
F05,Habitat,warthog,Wet,2.903849964
F06,Habitat,warthog,Wet,10.86771605
F07,Habitat,warthog,Wet,0.706409882
F08,Habitat,warthog,Wet,0.262822873
F09,Habitat,warthog,Wet,0.050355322
F10,Habitat,warthog,Wet,0.036954009
F11,Habitat,warthog,Wet,0.406657818
F12,Habitat,warthog,Wet,6.915900645
F13,Habitat,warthog,Wet,1.634964748
G01,Habitat,warthog,Wet,3.490686021
G02,Habitat,warthog,Wet,15.12861535
G03,Habitat,warthog,Wet,3.820977922
G04,Habitat,warthog,Wet,1.099833906
G05,Habitat,warthog,Wet,4.842912157
G06,Habitat,warthog,Wet,6.454488134
G07,Habitat,warthog,Wet,7.901832874
G08,Habitat,warthog,Wet,1.145838983
G09,Habitat,warthog,Wet,0.176749802
G11,Habitat,warthog,Wet,0.577885393
G12,Habitat,warthog,Wet,3.21672861
G13,Habitat,warthog,Wet,6.120606727
H01,Habitat,warthog,Wet,1.656480558
H02,Habitat,warthog,Wet,4.096598965
H03,Habitat,warthog,Wet,17.23620729
H04,Habitat,warthog,Wet,5.501217104
H05,Habitat,warthog,Wet,3.809816834
H06,Habitat,warthog,Wet,4.632166822
H07,Habitat,warthog,Wet,5.786665406
H08,Habitat,warthog,Wet,11.07070617
H09,Habitat,warthog,Wet,1.266303731
H10,Habitat,warthog,Wet,0.121215542
H11,Habitat,warthog,Wet,0.196895954
H12,Habitat,warthog,Wet,1.4343506
H13,Habitat,warthog,Wet,11.85213669
I02,Habitat,warthog,Wet,2.716453511
I03,Habitat,warthog,Wet,1.894760367
I04,Habitat,warthog,Wet,7.442104603
I05,Habitat,warthog,Wet,2.913846349
I06,Habitat,warthog,Wet,13.7291713
I07,Habitat,warthog,Wet,1.429761366
I08,Habitat,warthog,Wet,6.530307623
I09,Habitat,warthog,Wet,3.056786252
I10,Habitat,warthog,Wet,0.419726218
I11,Habitat,warthog,Wet,0.066218855
I12,Habitat,warthog,Wet,0.681208457
I13,Habitat,warthog,Wet,4.705941635
J02,Habitat,warthog,Wet,19.82416312
J03,Habitat,warthog,Wet,2.983706854
J04,Habitat,warthog,Wet,4.242818089
J05,Habitat,warthog,Wet,3.624741648
J06,Habitat,warthog,Wet,8.808112859
J07,Habitat,warthog,Wet,1.290029723
J08,Habitat,warthog,Wet,4.600472627
J09,Habitat,warthog,Wet,12.61283274
J10,Habitat,warthog,Wet,4.064275917
J11,Habitat,warthog,Wet,0.483951727
J12,Habitat,warthog,Wet,1.231071522
J13,Habitat,warthog,Wet,7.763415357
K03,Habitat,warthog,Wet,19.551226
K04,Habitat,warthog,Wet,7.306548671
K05,Habitat,warthog,Wet,15.22397716
K06,Habitat,warthog,Wet,2.69691828
K07,Habitat,warthog,Wet,0.368823935
K08,Habitat,warthog,Wet,0.884053564
K09,Habitat,warthog,Wet,1.772043279
K10,Habitat,warthog,Wet,10.72834751
K11,Habitat,warthog,Wet,2.830050432
K12,Habitat,warthog,Wet,1.158084328
K13,Habitat,warthog,Wet,0.785418248
L03,Habitat,warthog,Wet,13.11786186
L04,Habitat,warthog,Wet,5.894737686
L05,Habitat,warthog,Wet,2.171550906
L06,Habitat,warthog,Wet,0.681907744
L07,Habitat,warthog,Wet,0.1269487
L08,Habitat,warthog,Wet,0.210766592
L09,Habitat,warthog,Wet,0.574943206
L10,Habitat,warthog,Wet,1.04628002
L11,Habitat,warthog,Wet,2.496104732
L12,Habitat,warthog,Wet,5.854274781
L13,Habitat,warthog,Wet,0.754636021
M03,Habitat,warthog,Wet,1.611121686
M04,Habitat,warthog,Wet,10.49649831
M05,Habitat,warthog,Wet,8.808633385
M06,Habitat,warthog,Wet,1.535164179
M07,Habitat,warthog,Wet,0.212044931
M08,Habitat,warthog,Wet,0.066461873
M09,Habitat,warthog,Wet,0.141252183
M10,Habitat,warthog,Wet,0.271214504
M11,Habitat,warthog,Wet,0.428862534
M12,Habitat,warthog,Wet,0.968249539
M13,Habitat,warthog,Wet,0.424828911
N03,Habitat,warthog,Wet,0.355555439
N04,Habitat,warthog,Wet,1.639733004
N05,Habitat,warthog,Wet,9.694654695
N06,Habitat,warthog,Wet,3.940564617
N07,Habitat,warthog,Wet,0.823190264
N08,Habitat,warthog,Wet,1.862190422
N09,Habitat,warthog,Wet,1.474931619
N10,Habitat,warthog,Wet,2.360644075
N11,Habitat,warthog,Wet,1.045977062
N12,Habitat,warthog,Wet,0.095346489
N13,Habitat,warthog,Wet,0.053740137
O04,Habitat,warthog,Wet,0.496274241
O05,Habitat,warthog,Wet,1.682005206
O06,Habitat,warthog,Wet,9.246907923
O07,Habitat,warthog,Wet,4.211171392
O08,Habitat,warthog,Wet,17.11452313
O09,Habitat,warthog,Wet,26.09265824
O10,Habitat,warthog,Wet,17.3474863
O11,Habitat,warthog,Wet,2.043294537
O12,Habitat,warthog,Wet,0.131705488
O13,Habitat,warthog,Wet,0.008708586
P04,Habitat,warthog,Wet,0.081037804
P05,Habitat,warthog,Wet,0.646758596
P06,Habitat,warthog,Wet,2.329555929
P06,Habitat,warthog,Wet,2.329555929
P07,Habitat,warthog,Wet,7.570031673
P08,Habitat,warthog,Wet,3.360086685
P09,Habitat,warthog,Wet,3.430258503
P10,Habitat,warthog,Wet,0.480677429
P11,Habitat,warthog,Wet,0.410058697
P12,Habitat,warthog,Wet,0.047974399
P13,Habitat,warthog,Wet,0.004008338
Q05,Habitat,warthog,Wet,0.106217167
Q06,Habitat,warthog,Wet,0.783301558
Q07,Habitat,warthog,Wet,3.435158054
Q08,Habitat,warthog,Wet,7.203897416
Q09,Habitat,warthog,Wet,1.857748479
Q10,Habitat,warthog,Wet,0.221153175
Q11,Habitat,warthog,Wet,0.027901506
Q12,Habitat,warthog,Wet,0.007616064
Q13,Habitat,warthog,Wet,0.000951842
R05,Habitat,warthog,Wet,0.027452895
R06,Habitat,warthog,Wet,0.126575462
R07,Habitat,warthog,Wet,1.341837882
R08,Habitat,warthog,Wet,5.623421588
R09,Habitat,warthog,Wet,6.382224466
R10,Habitat,warthog,Wet,0.754614522
R11,Habitat,warthog,Wet,0.071220371
R12,Habitat,warthog,Wet,0.005102019
R13,Habitat,warthog,Wet,0.000422546
S07,Habitat,warthog,Wet,0.286884261
S08,Habitat,warthog,Wet,2.29883985
S09,Habitat,warthog,Wet,13.82135384
S10,Habitat,warthog,Wet,1.827647966
S11,Habitat,warthog,Wet,0.173240539
S12,Habitat,warthog,Wet,0.015714738
S13,Habitat,warthog,Wet,0.003729279
T08,Habitat,warthog,Wet,1.144578986
T09,Habitat,warthog,Wet,10.1286843
T10,Habitat,warthog,Wet,4.330593177
T11,Habitat,warthog,Wet,0.624363973
T12,Habitat,warthog,Wet,0.085036472
T13,Habitat,warthog,Wet,0.096620568
U09,Habitat,warthog,Wet,1.836432341
U10,Habitat,warthog,Wet,9.915161546
U11,Habitat,warthog,Wet,3.681503297
U12,Habitat,warthog,Wet,0.908459536
U13,Habitat,warthog,Wet,0.53575982
V10,Habitat,warthog,Wet,0.438665176
B03,Habitat,warthog,Dry,0.235323193
B04,Habitat,warthog,Dry,0.328249121
B05,Habitat,warthog,Dry,0.537221575
B06,Habitat,warthog,Dry,0.123245146
B07,Habitat,warthog,Dry,0.1689954
B08,Habitat,warthog,Dry,0.263829344
C02,Habitat,warthog,Dry,0.678826092
C03,Habitat,warthog,Dry,1.270912889
C04,Habitat,warthog,Dry,0.532276182
C05,Habitat,warthog,Dry,0.275560063
C06,Habitat,warthog,Dry,0.291908389
C07,Habitat,warthog,Dry,0.123025993
C08,Habitat,warthog,Dry,0.115402115
C09,Habitat,warthog,Dry,0.173315348
C10,Habitat,warthog,Dry,0.060446513
C11,Habitat,warthog,Dry,0.033034037
C12,Habitat,warthog,Dry,0.458344476
C13,Habitat,warthog,Dry,4.38724837
D02,Habitat,warthog,Dry,3.269315116
D03,Habitat,warthog,Dry,5.113791013
D04,Habitat,warthog,Dry,7.395280649
D05,Habitat,warthog,Dry,2.980741465
D06,Habitat,warthog,Dry,1.962659163
D07,Habitat,warthog,Dry,0.740652725
D08,Habitat,warthog,Dry,0.064935534
D09,Habitat,warthog,Dry,0.031729853
D10,Habitat,warthog,Dry,0.016266877
D11,Habitat,warthog,Dry,0.036252534
D12,Habitat,warthog,Dry,0.341290054
D13,Habitat,warthog,Dry,2.197737469
E01,Habitat,warthog,Dry,8.428052104
E02,Habitat,warthog,Dry,12.53982864
E03,Habitat,warthog,Dry,4.672110764
E04,Habitat,warthog,Dry,6.859349191
E05,Habitat,warthog,Dry,6.705197046
E06,Habitat,warthog,Dry,6.187877732
E07,Habitat,warthog,Dry,1.156171258
E08,Habitat,warthog,Dry,0.160031378
E09,Habitat,warthog,Dry,0.013561569
E10,Habitat,warthog,Dry,0.024897746
E11,Habitat,warthog,Dry,0.089898797
E12,Habitat,warthog,Dry,0.75401112
E13,Habitat,warthog,Dry,1.73435017
F01,Habitat,warthog,Dry,5.092018007
F02,Habitat,warthog,Dry,1.729094824
F03,Habitat,warthog,Dry,1.060895157
F04,Habitat,warthog,Dry,0.988202106
F05,Habitat,warthog,Dry,2.891898426
F06,Habitat,warthog,Dry,6.65973764
F07,Habitat,warthog,Dry,0.611509216
F08,Habitat,warthog,Dry,0.218843607
F09,Habitat,warthog,Dry,0.040832764
F10,Habitat,warthog,Dry,0.026421924
F11,Habitat,warthog,Dry,0.187879462
F12,Habitat,warthog,Dry,2.567509957
F13,Habitat,warthog,Dry,1.026279163
G01,Habitat,warthog,Dry,2.694209618
G02,Habitat,warthog,Dry,6.968797546
G03,Habitat,warthog,Dry,4.97889304
G04,Habitat,warthog,Dry,1.55043791
G05,Habitat,warthog,Dry,4.881016158
G06,Habitat,warthog,Dry,3.980336479
G07,Habitat,warthog,Dry,6.283805179
G08,Habitat,warthog,Dry,1.069152774
G09,Habitat,warthog,Dry,0.173832662
G11,Habitat,warthog,Dry,0.304356082
G12,Habitat,warthog,Dry,1.502924478
G13,Habitat,warthog,Dry,4.355243678
H01,Habitat,warthog,Dry,2.230245048
H02,Habitat,warthog,Dry,4.117859451
H03,Habitat,warthog,Dry,12.3859545
H04,Habitat,warthog,Dry,5.423650548
H05,Habitat,warthog,Dry,3.276495267
H06,Habitat,warthog,Dry,5.551607627
H07,Habitat,warthog,Dry,7.442336592
H08,Habitat,warthog,Dry,12.15819648
H09,Habitat,warthog,Dry,1.243371189
H10,Habitat,warthog,Dry,0.13674497
H11,Habitat,warthog,Dry,0.146550324
H12,Habitat,warthog,Dry,1.017871123
H13,Habitat,warthog,Dry,8.64262772
I02,Habitat,warthog,Dry,3.049082155
I03,Habitat,warthog,Dry,1.934386596
I04,Habitat,warthog,Dry,7.018599935
I05,Habitat,warthog,Dry,4.207831682
I06,Habitat,warthog,Dry,13.26259362
I07,Habitat,warthog,Dry,2.313234374
I08,Habitat,warthog,Dry,8.468663886
I09,Habitat,warthog,Dry,3.162977813
I10,Habitat,warthog,Dry,0.445274474
I11,Habitat,warthog,Dry,0.064359938
I12,Habitat,warthog,Dry,0.469598493
I13,Habitat,warthog,Dry,4.223281395
J02,Habitat,warthog,Dry,18.63983706
J03,Habitat,warthog,Dry,3.484903696
J04,Habitat,warthog,Dry,4.576798037
J05,Habitat,warthog,Dry,4.07659472
J06,Habitat,warthog,Dry,11.43835845
J07,Habitat,warthog,Dry,1.733553884
J08,Habitat,warthog,Dry,5.196418169
J09,Habitat,warthog,Dry,12.17405045
J10,Habitat,warthog,Dry,3.663401373
J11,Habitat,warthog,Dry,0.358761828
J12,Habitat,warthog,Dry,0.917463042
J13,Habitat,warthog,Dry,5.527349978
K03,Habitat,warthog,Dry,21.9993022
K04,Habitat,warthog,Dry,7.81752121
K05,Habitat,warthog,Dry,12.32640377
K06,Habitat,warthog,Dry,3.861881511
K07,Habitat,warthog,Dry,0.831431326
K08,Habitat,warthog,Dry,1.506161477
K09,Habitat,warthog,Dry,2.909973659
K10,Habitat,warthog,Dry,8.604136968
K11,Habitat,warthog,Dry,1.970813591
K12,Habitat,warthog,Dry,0.761173481
K13,Habitat,warthog,Dry,0.860343739
L03,Habitat,warthog,Dry,13.32139575
L04,Habitat,warthog,Dry,7.543576576
L05,Habitat,warthog,Dry,2.535130631
L06,Habitat,warthog,Dry,0.898357936
L07,Habitat,warthog,Dry,0.198973493
L08,Habitat,warthog,Dry,0.459243583
L09,Habitat,warthog,Dry,0.644853457
L10,Habitat,warthog,Dry,0.973096758
L11,Habitat,warthog,Dry,1.682448865
L12,Habitat,warthog,Dry,2.630453559
L13,Habitat,warthog,Dry,0.673639317
M03,Habitat,warthog,Dry,1.728416404
M04,Habitat,warthog,Dry,11.8674671
M05,Habitat,warthog,Dry,8.466660157
M06,Habitat,warthog,Dry,1.664778715
M07,Habitat,warthog,Dry,0.249763111
M08,Habitat,warthog,Dry,0.119784595
M09,Habitat,warthog,Dry,0.245958882
M10,Habitat,warthog,Dry,0.339686307
M11,Habitat,warthog,Dry,0.584492871
M12,Habitat,warthog,Dry,0.73157903
M13,Habitat,warthog,Dry,0.400972742
N03,Habitat,warthog,Dry,0.458185691
N04,Habitat,warthog,Dry,2.815212226
N05,Habitat,warthog,Dry,11.34395741
N06,Habitat,warthog,Dry,4.464543369
N07,Habitat,warthog,Dry,1.227742752
N08,Habitat,warthog,Dry,3.348252184
N09,Habitat,warthog,Dry,2.599630181
N10,Habitat,warthog,Dry,3.844509695
N11,Habitat,warthog,Dry,1.607888463
N12,Habitat,warthog,Dry,0.165780992
N13,Habitat,warthog,Dry,0.066089618
O04,Habitat,warthog,Dry,0.772031197
O05,Habitat,warthog,Dry,2.129642021
O06,Habitat,warthog,Dry,6.547427791
O07,Habitat,warthog,Dry,4.161256315
O08,Habitat,warthog,Dry,14.35573729
O09,Habitat,warthog,Dry,24.79284349
O10,Habitat,warthog,Dry,24.64191861
O11,Habitat,warthog,Dry,3.181044179
O12,Habitat,warthog,Dry,0.246339818
O13,Habitat,warthog,Dry,0.015726747
P04,Habitat,warthog,Dry,0.108087243
P05,Habitat,warthog,Dry,0.532726266
P06,Habitat,warthog,Dry,1.384805483
P06,Habitat,warthog,Dry,1.384805483
P07,Habitat,warthog,Dry,5.23011484
P08,Habitat,warthog,Dry,3.928873514
P09,Habitat,warthog,Dry,3.695979122
P10,Habitat,warthog,Dry,0.970223117
P11,Habitat,warthog,Dry,0.791095152
P12,Habitat,warthog,Dry,0.084391616
P13,Habitat,warthog,Dry,0.005768047
Q05,Habitat,warthog,Dry,0.077689332
Q06,Habitat,warthog,Dry,0.40032419
Q07,Habitat,warthog,Dry,1.999145035
Q08,Habitat,warthog,Dry,5.126864869
Q09,Habitat,warthog,Dry,1.601622994
Q10,Habitat,warthog,Dry,0.34028515
Q11,Habitat,warthog,Dry,0.057987417
Q12,Habitat,warthog,Dry,0.014584069
Q13,Habitat,warthog,Dry,0.00168269
R05,Habitat,warthog,Dry,0.021847059
R06,Habitat,warthog,Dry,0.061356166
R07,Habitat,warthog,Dry,0.653600971
R08,Habitat,warthog,Dry,3.472920186
R09,Habitat,warthog,Dry,6.714842353
R10,Habitat,warthog,Dry,1.186794748
R11,Habitat,warthog,Dry,0.14805423
R12,Habitat,warthog,Dry,0.012255489
R13,Habitat,warthog,Dry,0.000991942
S07,Habitat,warthog,Dry,0.189607526
S08,Habitat,warthog,Dry,1.754740033
S09,Habitat,warthog,Dry,13.80741195
S10,Habitat,warthog,Dry,3.534890608
S11,Habitat,warthog,Dry,0.438717356
S12,Habitat,warthog,Dry,0.029489168
S13,Habitat,warthog,Dry,0.006782019
T08,Habitat,warthog,Dry,0.905294268
T09,Habitat,warthog,Dry,8.776257133
T10,Habitat,warthog,Dry,6.453605024
T11,Habitat,warthog,Dry,1.364634035
T12,Habitat,warthog,Dry,0.167360669
T13,Habitat,warthog,Dry,0.180837014
U09,Habitat,warthog,Dry,2.264872213
U10,Habitat,warthog,Dry,10.09026895
U11,Habitat,warthog,Dry,5.845251833
U12,Habitat,warthog,Dry,1.54754919
U13,Habitat,warthog,Dry,1.050177706
V10,Habitat,warthog,Dry,0.235323193
B03,Habitat,giraffe,Wet,1.117665386
B04,Habitat,giraffe,Wet,1.620023452
B05,Habitat,giraffe,Wet,2.312572497
B06,Habitat,giraffe,Wet,0.951939383
B07,Habitat,giraffe,Wet,0.68565322
B08,Habitat,giraffe,Wet,0.477097307
C02,Habitat,giraffe,Wet,2.656376503
C03,Habitat,giraffe,Wet,4.569467085
C04,Habitat,giraffe,Wet,1.219672877
C05,Habitat,giraffe,Wet,0.840179774
C06,Habitat,giraffe,Wet,0.558690199
C07,Habitat,giraffe,Wet,0.539676076
C08,Habitat,giraffe,Wet,0.289923949
C09,Habitat,giraffe,Wet,0.391801152
C10,Habitat,giraffe,Wet,0.072367334
C11,Habitat,giraffe,Wet,0.056292748
C12,Habitat,giraffe,Wet,0.710000899
C13,Habitat,giraffe,Wet,6.085076303
D02,Habitat,giraffe,Wet,21.86537976
D03,Habitat,giraffe,Wet,4.523196527
D04,Habitat,giraffe,Wet,10.88978857
D05,Habitat,giraffe,Wet,3.857565877
D06,Habitat,giraffe,Wet,5.119120065
D07,Habitat,giraffe,Wet,3.036210914
D08,Habitat,giraffe,Wet,0.26845923
D09,Habitat,giraffe,Wet,0.1227294
D10,Habitat,giraffe,Wet,0.027514251
D11,Habitat,giraffe,Wet,0.035387691
D12,Habitat,giraffe,Wet,0.248627559
D13,Habitat,giraffe,Wet,1.178837642
E01,Habitat,giraffe,Wet,13.72747623
E02,Habitat,giraffe,Wet,35.21117477
E03,Habitat,giraffe,Wet,11.02661162
E04,Habitat,giraffe,Wet,7.848489056
E05,Habitat,giraffe,Wet,8.634543931
E06,Habitat,giraffe,Wet,10.25686175
E07,Habitat,giraffe,Wet,2.148848104
E08,Habitat,giraffe,Wet,0.456255929
E09,Habitat,giraffe,Wet,0.049869326
E10,Habitat,giraffe,Wet,0.052196137
E11,Habitat,giraffe,Wet,0.066544733
E12,Habitat,giraffe,Wet,0.309019993
E13,Habitat,giraffe,Wet,0.782014463
F01,Habitat,giraffe,Wet,8.44458626
F02,Habitat,giraffe,Wet,4.229640555
F03,Habitat,giraffe,Wet,2.73190214
F04,Habitat,giraffe,Wet,4.489497026
F05,Habitat,giraffe,Wet,5.695596459
F06,Habitat,giraffe,Wet,6.536429248
F07,Habitat,giraffe,Wet,1.296276539
F08,Habitat,giraffe,Wet,0.482697807
F09,Habitat,giraffe,Wet,0.114579746
F10,Habitat,giraffe,Wet,0.057302844
F11,Habitat,giraffe,Wet,0.154804877
F12,Habitat,giraffe,Wet,1.222277111
F13,Habitat,giraffe,Wet,0.657938155
G01,Habitat,giraffe,Wet,3.957162848
G02,Habitat,giraffe,Wet,35.5308838
G03,Habitat,giraffe,Wet,7.44121807
G04,Habitat,giraffe,Wet,4.04981258
G05,Habitat,giraffe,Wet,7.396214786
G06,Habitat,giraffe,Wet,7.470291022
G07,Habitat,giraffe,Wet,5.691727136
G08,Habitat,giraffe,Wet,1.349714897
G09,Habitat,giraffe,Wet,0.271991083
G11,Habitat,giraffe,Wet,0.220581586
G12,Habitat,giraffe,Wet,0.798907137
G13,Habitat,giraffe,Wet,2.192251207
H01,Habitat,giraffe,Wet,4.653995533
H02,Habitat,giraffe,Wet,7.105769151
H03,Habitat,giraffe,Wet,22.25311449
H04,Habitat,giraffe,Wet,5.222694699
H05,Habitat,giraffe,Wet,4.580190921
H06,Habitat,giraffe,Wet,4.125763068
H07,Habitat,giraffe,Wet,7.334119359
H08,Habitat,giraffe,Wet,10.03722563
H09,Habitat,giraffe,Wet,2.09056726
H10,Habitat,giraffe,Wet,0.189700951
H11,Habitat,giraffe,Wet,0.172458067
H12,Habitat,giraffe,Wet,0.510086984
H13,Habitat,giraffe,Wet,5.830911952
I02,Habitat,giraffe,Wet,11.22482841
I03,Habitat,giraffe,Wet,2.215822234
I04,Habitat,giraffe,Wet,4.219593247
I05,Habitat,giraffe,Wet,4.640067106
I06,Habitat,giraffe,Wet,11.65504898
I07,Habitat,giraffe,Wet,3.070531722
I08,Habitat,giraffe,Wet,9.676781268
I09,Habitat,giraffe,Wet,4.74368855
I10,Habitat,giraffe,Wet,0.656519476
I11,Habitat,giraffe,Wet,0.083354003
I12,Habitat,giraffe,Wet,0.372090776
I13,Habitat,giraffe,Wet,1.613068581
J02,Habitat,giraffe,Wet,33.21641624
J03,Habitat,giraffe,Wet,4.100137354
J04,Habitat,giraffe,Wet,2.967016751
J05,Habitat,giraffe,Wet,4.628411116
J06,Habitat,giraffe,Wet,8.8840599
J07,Habitat,giraffe,Wet,2.463252145
J08,Habitat,giraffe,Wet,8.08255802
J09,Habitat,giraffe,Wet,7.904047571
J10,Habitat,giraffe,Wet,2.00811827
J11,Habitat,giraffe,Wet,0.236260253
J12,Habitat,giraffe,Wet,0.375458584
J13,Habitat,giraffe,Wet,3.454753508
K03,Habitat,giraffe,Wet,27.90534951
K04,Habitat,giraffe,Wet,7.372817646
K05,Habitat,giraffe,Wet,12.85145405
K06,Habitat,giraffe,Wet,5.252652748
K07,Habitat,giraffe,Wet,0.453029443
K08,Habitat,giraffe,Wet,3.063377406
K09,Habitat,giraffe,Wet,1.451431049
K10,Habitat,giraffe,Wet,3.67838837
K11,Habitat,giraffe,Wet,0.566898921
K12,Habitat,giraffe,Wet,0.325284698
K13,Habitat,giraffe,Wet,0.350697618
L03,Habitat,giraffe,Wet,10.67216685
L04,Habitat,giraffe,Wet,10.36165419
L05,Habitat,giraffe,Wet,2.395258133
L06,Habitat,giraffe,Wet,0.904833681
L07,Habitat,giraffe,Wet,0.436936095
L08,Habitat,giraffe,Wet,0.603303652
L09,Habitat,giraffe,Wet,1.264262172
L10,Habitat,giraffe,Wet,0.915012747
L11,Habitat,giraffe,Wet,0.506721507
L12,Habitat,giraffe,Wet,0.935355366
L13,Habitat,giraffe,Wet,0.384496711
M03,Habitat,giraffe,Wet,3.164461655
M04,Habitat,giraffe,Wet,16.8666263
M05,Habitat,giraffe,Wet,7.771668877
M06,Habitat,giraffe,Wet,1.132878488
M07,Habitat,giraffe,Wet,0.529802602
M08,Habitat,giraffe,Wet,0.248092187
M09,Habitat,giraffe,Wet,0.293679797
M10,Habitat,giraffe,Wet,0.405377011
M11,Habitat,giraffe,Wet,0.244743918
